scope	order	key	value
calculatePeaks_gui	14	strLblCutOff	Definisci dei punti di cut-off (<=) per i gruppi (separati dalla virgola):
calculatePeaks_gui	15	strTipCutOff	Il numero di punti di cut-off deve essere uno in meno del numero dei gruppi di etichette. L'ultimo gruppo è definito da > dell'ultimo punto di cut-off.
calculatePeaks_gui	16	strFrmSave	Salva come
calculatePeaks_gui	17	strLblSave	Nome per il risultato:
calculatePeaks_gui	18	strBtnCalculate	Calcola
calculatePeaks_gui	19	strBtnProcessing	In elaborazione?
calculatePeaks_gui	20	strMsgDataset	Deve essere selezionato un dataset di campioni.
calculatePeaks_gui	21	strMsgTitleDataset	Dataset non selezionato
calculatePullup_gui	1	strWinTitle	Calcola il  pull-up spettrale
calculatePullup_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculatePullup_gui	3	strBtnHelp	Aiuto
calculatePullup_gui	4	strFrmDataset	Datasets
calculatePullup_gui	5	strLblDataset	Dataset campioni:
calculatePullup_gui	6	strDrpDefault	<Selezionare dataset>
calculatePullup_gui	7	strLblSamples	campioni
calculatePullup_gui	8	strLblRefDataset	Dataset dei reference:
calculatePullup_gui	9	strLblRef	campioni reference
calculatePullup_gui	10	strBtnCheck	Controllo del subsetting
calculatePullup_gui	11	strFrmOptions	Opzioni
calculatePullup_gui	12	strLblPre	Pre-elaborazione:
calculatePullup_gui	13	strChkOL	Rimuovi i picchi off-ladder
calculatePullup_gui	14	strLblMethod	Settaggi per il pull-up:
calculatePullup_gui	15	strLblRange	Intervallo di analisi del pull-up  (data points) intorno agli alleli noti:
calculatePullup_gui	16	strLblBlock	Intervallo di blocking (data points) intorno agli alleli conosciuti:
calculatePullup_gui	17	strLblDiscard	Scarta i pull-ups con rapporto >
calculatePullup_gui	18	strLblMatching	Corrispondenza nel nome del campione di reference:
calculatePullup_gui	19	strChkIgnore	Ignora Maiuscole/minuscole
calculatePullup_gui	20	strChkWord	Aggiungi i limiti/confini delle parole
calculatePullup_gui	21	strLblPost	Post-elaborazione:
calculatePullup_gui	22	strChkDiscard	Scarta gli alleli  senza pull-up dalla tabella dei risultati
calculatePullup_gui	23	strFrmSave	Salva come
calculatePullup_gui	24	strLblSave	Nome per il risultato:
calculatePullup_gui	25	strLblKit	Attributo del kit:
calculatePullup_gui	26	strBtnCalculate	Calcola
calculatePullup_gui	27	strBtnProcessing	In elaborazione?
calculatePullup_gui	28	strMsgDataset	Devono essere selezionati un dataset dei campioni ed un dataset dei reference.
calculatePullup_gui	29	strMsgTitleDataset	Dataset non selezionato
calculatePullup_gui	30	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni
calculatePullup_gui	31	strWinTitleCheck	Controllo del subsetting
calculatePullup_gui	32	strMsgTitleError	Errore
calculatePullup_gui	33	strMsgNA	'NA' nella colonna 'Dye'. \nUsare la funzione aggiungi dye per risolvere il problema.
calculatePullup_gui	34	strMsgTitleNA	individuati NA!
calculateRatio_gui	1	strWinTitle	Calcola il rapporto
calculateRatio_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculateRatio_gui	3	strBtnHelp	Aiuto
calculateRatio_gui	4	strFrmDataset	Datasets
calculateRatio_gui	5	strLblDataset	Dataset campioni:
calculateRatio_gui	6	strDrpDataset	<Selezionare dataset>
calculateRatio_gui	7	strLblSamples	campioni
calculateRatio_gui	8	strLblRefDataset	Dataset dei reference:
calculateRatio_gui	9	strLblRef	campioni reference
calculateRatio_gui	10	strBtnCheck	Controllo del subsetting
calculateRatio_gui	11	strFrmOptions	Opzioni
calculateRatio_gui	12	strLblPre	Pre-elaborazione:
calculateRatio_gui	13	strChkOL	Rimuovi gli alleli off-ladder
calculateRatio_gui	14	strLblMethod	Calcola il rapporto tra marker:
calculateRatio_gui	15	strLblNumerator	Seleziona i marker al numeratore:
calculateRatio_gui	16	strDrpMarker	<Selezionare marcatore>
calculateRatio_gui	17	strLblDenominator	Seleziona i marker al denominatore:
calculateRatio_gui	18	strLblGroupBy	Raggruppa per colonna:
calculateRatio_gui	19	strDrpColumn	<Selezionare colonna>
calculateRatio_gui	20	strLblMatching	Corrispondenza nel nome del campione di reference:
calculateRatio_gui	21	strChkIgnore	Ignora Maiuscole/minuscole
calculateRatio_gui	22	strChkWord	Aggiungi i limiti/confini delle parole
calculateRatio_gui	23	strChkExact	Corrispondenza esatta
calculateRatio_gui	24	strFrmSave	Salva come
calculateRatio_gui	25	strLblSave	Nome per il risultato:
calculateRatio_gui	26	strBtnCalculate	Calcola
calculateRatio_gui	27	strBtnProcessing	In elaborazione?
calculateRatio_gui	28	strMsgDataset	Devono essere selezionati un dataset dei campioni ed un dataset dei reference.
calculateRatio_gui	29	strMsgTitleDataset	Dataset non selezionato
calculateRatio_gui	30	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni
calculateRatio_gui	31	strWinTitleCheck	Controllo del subsetting
calculateRatio_gui	32	strMsgTitleError	Errore
calculateResultType_gui	1	strWinTitle	Calcola il tipo di risultato
calculateResultType_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculateResultType_gui	3	strBtnHelp	Aiuto
calculateResultType_gui	4	strFrmDataset	Dataset e kit
calculateResultType_gui	5	strLblDataset	Dataset campioni:
calculateResultType_gui	6	strDrpDataset	<Selezionare dataset>
calculateResultType_gui	7	strLblSamples	campioni
calculateResultType_gui	8	strLblKit	Kit:
calculateResultType_gui	9	strFrmOptions	Opzioni
calculateResultType_gui	10	strLblNB	NB! Tutti i marker devono essere presenti in ogni campione per risultati corretti.
calculateResultType_gui	11	strLblPre	Pre-elaborazione:
calculateResultType_gui	12	strChkMissing	Aggiungi i marcatori mancanti (il processo può essere lento per grandi dataset)
calculateResultType_gui	13	strLblMethod	Calcola il tipo di risultato:
calculateResultType_gui	14	strLblHeight	Definisci sottotipi di profili completi con tutti i picchi > soglia di altezza di picco (RFU):
calculateResultType_gui	15	strTipHeight	Completa >[RFU]
calculateResultType_gui	16	strLblMarker	Definisci sottotipi di mixtures con numero di markercon numero di picchi assegnati >2:
calculateResultType_gui	17	strTipMarker	Mixture >[markers]
calculateResultType_gui	18	strLblPeak	Definisci sottotipi di profili parzialiper numero di picchi assegnati:
calculateResultType_gui	19	strTipPeak	Parziale >[peaks]
calculateResultType_gui	20	strLblFullKit	Definisci sottotipi di profili parziali per kit:
calculateResultType_gui	21	strDrpKit	<Selezionare kit>
calculateResultType_gui	22	strTipFullKit	Partiale Completo [kit]
calculateResultType_gui	23	strFrmSave	Salva come
calculateResultType_gui	24	strLblSave	Nome per il risultato:
calculateResultType_gui	25	strBtnCalculate	Calcola
calculateResultType_gui	26	strBtnProcessing	In elaborazione?
calculateResultType_gui	27	strMsgDataset	Deve essere selezionato un dataset di campioni.
calculateResultType_gui	28	strMsgTitleDataset	Dataset non selezionato
calculateSlope_gui	1	strWinTitle	Calcola la slope del profilo
calculateSlope_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculateSlope_gui	3	strBtnHelp	Aiuto
calculateSlope_gui	4	strFrmDataset	Dataset
calculateSlope_gui	5	strLblDataset	Dataset campioni:
calculateSlope_gui	6	strDrpDataset	<Selezionare dataset>
calculateSlope_gui	7	strLblSamples	campioni
calculateSlope_gui	8	strLblRefDataset	Dataset dei reference:
calculateSlope_gui	9	strLblRef	campioni reference
calculateSlope_gui	10	strBtnCheck	Controllo del subsetting
calculateSlope_gui	11	strFrmOptions	Opzioni
calculateSlope_gui	12	strLblGroups	Gruppi:
calculateSlope_gui	13	strLblConf	limite di confidenza:
calculateSlope_gui	14	strLblKit	Calcolare il size del kit da:
calculateSlope_gui	15	strChkKit	Selezione automatica
calculateSlope_gui	16	strTipKit	Deve essere flaggato per kit multipli.
calculateSlope_gui	17	strTipKitDrp	Non necessario se nel dataset è presente 'Size'.
calculateSlope_gui	18	strLblMatching	Corrispondenza nel nome del campione di reference:
calculateSlope_gui	19	strChkIgnore	Ignora Maiuscole/minuscole
calculateSlope_gui	20	strChkWord	Aggiungi i limiti/confini delle parole
calculateSlope_gui	21	strChkExact	Corrispondenza esatta
calculateSlope_gui	22	strFrmSave	Salva come
calculateSlope_gui	23	strLblSave	Nome per il risultato:
calculateSlope_gui	24	strBtnCalculate	Calcola
calculateSlope_gui	25	strBtnProcessing	In elaborazione?
calculateSlope_gui	26	strMsgDataset	Devono essere selezionati un dataset dei campioni ed un dataset dei reference.
calculateSlope_gui	27	strMsgTitleDataset	Dataset non selezionato
calculateSlope_gui	28	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni e un dataset di reference
calculateSlope_gui	29	strWinTitleCheck	Controllo del subsetting
calculateSlope_gui	30	strMsgTitleError	Errore
calculateSpike_gui	1	strWinTitle	Calcola gli spikes
calculateSpike_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculateSpike_gui	3	strBtnHelp	Aiuto
calculateSpike_gui	4	strFrmDataset	Dataset
calculateSpike_gui	5	strLblDataset	Dataset campioni:
calculateSpike_gui	6	strDrpDataset	<Selezionare dataset>
calculateSpike_gui	7	strLblSamples	campioni
calculateSpike_gui	8	strLblKit	Kit:
calculateSpike_gui	9	strFrmOptions	Opzioni
calculateSpike_gui	10	strLblThreshold	Soglia (numero di picchi di size simile):
calculateSpike_gui	11	strLblTolerance	Tolleranza (bp):
calculateSpike_gui	12	strChkQuick	Veloce e 'grossolano'
calculateSpike_gui	13	strTipQuick	NB! Il metodo veloce potrebbe non catturare tutti gli spike dato che due picchi possono essere separati arrotondando per es.  200.5 e 200.6 diventano 200 e 201 rispettivamente!
calculateSpike_gui	14	strFrmSave	Salva come
calculateSpike_gui	15	strLblSave	Nome per il risultato:
calculateSpike_gui	16	strBtnCalculate	Calcola
calculateSpike_gui	17	strBtnProcessing	In elaborazione?
calculateSpike_gui	18	strMsgDataset	Deve essere selezionato un dataset di campioni.
calculateSpike_gui	19	strMsgTitleDataset	Dataset non selezionato
calculateStutter_gui	1	strWinTitle	Calcola lo stutter ratio
calculateStutter_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
calculateStutter_gui	3	strBtnHelp	Aiuto
calculateStutter_gui	4	strFrmDataset	Datasets
calculateStutter_gui	5	strLblDataset	Dataset campioni:
calculateStutter_gui	6	strDrpDataset	<Selezionare dataset>
calculateStutter_gui	7	strLblSamples	campioni
calculateStutter_gui	8	strLblRefDataset	Dataset dei reference:
calculateStutter_gui	9	strLblRef	campioni reference
calculateStutter_gui	10	strBtnCheck	Controllo del subsetting
calculateStutter_gui	11	strLblKit	Kit:
calculateStutter_gui	12	strFrmOptions	Opzioni
calculateStutter_gui	13	strLblRange	Calcola lo stutter ratio nel seguente intervallo di analisi:
calculateStutter_gui	14	strLblBack	back stutters rispetto a
calculateStutter_gui	15	strLblForward	Stutter forward.
calculateStutter_gui	16	strLblNB	NB! Effetti additivi all'esterno dell'intervallo di analisi non possono essere controllati.\nUn intervallo ristretto come tra 0 e 1 può essere fortemente influenzato daglistutter -1 vicini.
calculateStutter_gui	17	strLblInterference	Livelo di interferenza all'interno del dato intervallo:
calculateStutter_gui	18	strRadNone	nessuna sovrapposizione tra stutters e alleli
calculateStutter_gui	19	strRadStutter	Sovrapposizione stutter-stutter permessa
calculateStutter_gui	20	strRadAllele	Sovrapposizione stutter-allele permessa
calculateStutter_gui	21	strLblReplace	Sostituisci i 'falsi' stutter:
calculateStutter_gui	22	strFrmSave	Salva come
calculateStutter_gui	23	strLblSave	Nome per il risultato:
calculateStutter_gui	24	strBtnCalculate	Calcola
calculateStutter_gui	25	strBtnProcessing	In elaborazione?
calculateStutter_gui	26	strMsgDataset	Devono essere selezionati un dataset dei campioni ed un dataset dei reference.
calculateStutter_gui	27	strMsgTitleDataset	Dataset non selezionato
calculateStutter_gui	28	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni
calculateStutter_gui	29	strWinTitleCheck	Controllo del subsetting
calculateStutter_gui	30	strMsgTitleError	Errore
checkDataset	1	strMsgNoRows	Il dataset non contiene righe!
checkDataset	2	strMsgAdditionalCols	sono necessarie colonne aggiuntive:\n
checkDataset	3	strMsgFat1	Il dataset è troppo grande!\n\nCi può essere solo 1 colonna:
checkDataset	4	strMsgFat2	\napplicare lo slim al dataset.
checkDataset	5	strMsgDetected1	identificato nella colonna
checkDataset	6	strMsgDetected2	Assicurati che i dati siano puliti/filtrati.\n
checkSubset_gui	1	strWinTitle	Controllo del subsetting
checkSubset_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
checkSubset_gui	3	strBtnHelp	Aiuto
checkSubset_gui	4	strFrmDataset	Datasets
checkSubset_gui	5	strLblDataset	Dataset campioni:
checkSubset_gui	6	strDrpDataset	<Selezionare dataset>
checkSubset_gui	7	strLblSamples	campioni
checkSubset_gui	8	strLblRefDataset	Dataset dei reference:
checkSubset_gui	9	strLblRef	campioni reference
checkSubset_gui	10	strLblManual	O scrivi un nome per il reference:
checkSubset_gui	11	strFrmOptions	Opzioni
checkSubset_gui	12	strLblMatching	Corrispondenza nel nome del campione di reference:
checkSubset_gui	13	strChkIgnore	Ignora Maiuscole/minuscole ('A' corrisponderà ad 'A' e a  'B-a.2')
checkSubset_gui	14	strChkWord	Aggiungi i limiti/confini delle parole ('A' corrisponderà ad 'A' e anche a  'B-A.2')
checkSubset_gui	15	strChkExact	Corrispondenza esatta ('A' corrisponde ad 'A' ma non a 'B-A.2' e  'A 2')
checkSubset_gui	16	strFrmSave	Salva come
checkSubset_gui	17	strLblSave	Nome per il risultato:
checkSubset_gui	18	strBtnCalculate	Subset
checkSubset_gui	19	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni e un dataset di reference
checkSubset_gui	20	strWinTitleCheck	Controllo del subsetting
checkSubset_gui	21	strMsgTitleError	Errore
columns_gui	1	strWinTitle	Azioni sulla colonna
columns_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
columns_gui	3	strBtnHelp	Aiuto
columns_gui	4	strFrmDataset	Dataset
columns_gui	5	strLblDataset	Dataset:
columns_gui	6	strDrpDataset	<Selezionare dataset>
columns_gui	7	strLblColumns	colonne
columns_gui	8	strFrmColumns	Colonne
columns_gui	9	strLblCol1	Colonna 1:
columns_gui	10	strLblCol2	Colonna 2:
columns_gui	11	strDrpColumn	<Selezionare colonna>
columns_gui	12	strFrmOptions	Opzioni
columns_gui	13	strLblFixed	Valore fissato:
columns_gui	14	strLblNew	Colonna per nuovi valori:
columns_gui	15	strLblAction	Azione:
columns_gui	16	strDrpAction	<Selezionare azione da eseguire>
columns_gui	17	strLblStart	Posizione d'inizio:
columns_gui	18	strLblStop	Posizione di stop:
columns_gui	19	strFrmSave	Salva come
columns_gui	20	strLblSave	Nome per il risultato:
columns_gui	21	strBtnCalculate	Esegui
combine_gui	1	strWinTitle	Combina dataset
combine_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
combine_gui	3	strBtnHelp	Aiuto
combine_gui	4	strFrmDataset	Dataset
combine_gui	5	strLblSet1	Dataset 1:
combine_gui	6	strDrpDataset	<Selezionare dataset>
combine_gui	7	strLblColumns	colonne
combine_gui	8	strLblSet2	Dataset 2:
combine_gui	9	strFrmSave	Salva come
combine_gui	10	strLblSave	Nome per il risultato:
combine_gui	11	strBtnCalculate	Combina
combine_gui	12	strMsgColumns	I dataset devono avere nomi di colonna identici!
combine_gui	13	strMsgTitleError	Errore
combine_gui	14	strMsgDataset	Devono essere selezionati due dataset.
combine_gui	15	strMsgTitleDataset	Dataset non selezionato
cropData_gui	1	strWinTitle	Taglia o sostituisce dati
cropData_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
cropData_gui	3	strBtnHelp	Aiuto
cropData_gui	4	strFrmDataset	Dataset
cropData_gui	5	strLblDataset	Dataset:
cropData_gui	6	strDrpDataset	<Selezionare dataset>
cropData_gui	7	strLblSamples	campioni,
cropData_gui	8	strLblColumns	colonne,
cropData_gui	9	strLblRows	righe
cropData_gui	10	strFrmColumns	Colonna:
cropData_gui	11	strLblTargetCol	Colonna target:
cropData_gui	12	strDrpColumn	<Selezionare colonna>
cropData_gui	13	strLblInfo	Informazioni:
cropData_gui	14	strLblMin	Min:
cropData_gui	15	strLblMax	Max:
cropData_gui	16	strChkNa	Ignora NA nelle informazioni
cropData_gui	17	strFrmOptions	Opzioni
cropData_gui	18	strChkRemNA	Rimuovi NA
cropData_gui	19	strLblAction	Azione:
cropData_gui	20	strRadDiscard	Scarta i valori
cropData_gui	21	strRadReplace	Sostituisci i valori
cropData_gui	22	strDrpAbove	superiore
cropData_gui	23	strDrpAboveEqual	superiore o uguale a
cropData_gui	24	strDrpBelow	inferiore
cropData_gui	25	strDrpBelowEqual	inferiore o uguale a
cropData_gui	26	strDrpEqual	uguale a
cropData_gui	27	strDrpNotEqual	non uguale a
cropData_gui	28	strDrpNA	è NA
cropData_gui	29	strDrpNotNA	non è NA
cropData_gui	30	strDrpContain	contenente
cropData_gui	31	strDrpNotContain	non contenente
cropData_gui	32	strDrpTarget	<Valore target>
cropData_gui	33	strLblWith	larghezza
cropData_gui	34	strLblTarget	La colonna target contiene dati del tipo:
cropData_gui	35	strRadNumeric	Numerico
cropData_gui	36	strRadCharacter	carattere
cropData_gui	37	strBtnApply	Applica
cropData_gui	37	strFrmSave	Salva come
cropData_gui	38	strLblSave	Nome per il risultato:
cropData_gui	38	strBtnProcessing	In elaborazione?
cropData_gui	39	strBtnSave	Salva
cropData_gui	40	strBtnSaved	Salvato!
cropData_gui	41	strMsgDrop	Non creare subsets di un dataset di drop-out prima della modellizzazione!\n1) Crea un subset dai dati originali.\n2) Far calcolare il drop-out su quel subset.\n3) Modellizzare il drop-out dal nuovo dataset di drop-out dataset.
cropData_gui	42	strMsgTitleDrop	Attenzione!
cropData_gui	43	strMsgDataset	Deve essere selezionato un dataset.
cropData_gui	44	strMsgTitleDataset	Dataset non selezionato
cropData_gui	45	strMsgTitleError	Errore
editData_gui	1	strWinTitleEdit	Modifica o visualizza  dataset
editData_gui	2	strWinTitleView	Visualizza il dataset
editData_gui	3	strWinTitleAttributes	Attributi
editData_gui	4	strChkGui	Salva i settaggi dell'interfaccia grafica
editData_gui	5	strBtnHelp	Aiuto
editData_gui	6	strFrmDataset	Dataset
editData_gui	7	strLblDataset	Dataset:
editData_gui	8	strDrpDataset	<Selezionare dataset>
editData_gui	9	strLblSamples	campioni,
editData_gui	10	strLblColumns	colonne,
editData_gui	11	strLblRows	righe
editData_gui	12	strFrmOptions	Opzioni
editData_gui	13	strChkAttributes	Mostra attributi (in una finestra separata)
editData_gui	14	strChkLimit	Limita il numero di righe a:
editData_gui	15	strTipLimit	NB! L'ordinamento sarà fatto solo sui dati caricati.
editData_gui	16	strBtnCopy	Copia
editData_gui	17	strTipCopy	Copia negli Appunti (NB! Dataset grandi potrebbero essere troncati).
editData_gui	18	strBtnCopying	Copia in corso?
editData_gui	19	strBtnExport	Esporta
editData_gui	20	strTipExport	Apre il dialogo di esportazione.
editData_gui	21	strBtnSave	Salva come
editData_gui	22	strTipSave	Salva come nuovo dataset in questo project.
editData_gui	23	strBtnSaving	Salvataggio in corso?
editData_gui	24	strFrmSave	Copia|Esporta|Salva
editData_gui	25	strLblNoData	Non ci sono dati
editData_gui	26	strMsgSave	Deve essere indicato un nome.
editData_gui	27	strMsgTitleError	Errore
editData_gui	28	strLblTcltk	Lo strumento d'interfaccia grafica  tcltk non gestisce valori NA nelle tabelle.\ni valori NA saranno sostituiti con stringhe vuote.\nSe modifichi la tabella
editData_gui	29	strChkShow	Non visualizzare più questo messaggio.
editData_gui	30	strMsgTitleWarning	Attenzione
export_gui	1	strWinTitle	Esporta gli oggetti come file o immagini
export_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
export_gui	3	strBtnHelp	Aiuto
export_gui	4	strFrmObjects	Oggetti
export_gui	5	strLblObjects	oggetti selezionati per l'esportazione
export_gui	6	strLblValues	Valori
export_gui	7	strFrmOptions	Opzioni
export_gui	8	strLblFiles	File
export_gui	9	strChkNames	Usa i nomi degli oggetti come nomi dei file
export_gui	10	strLblNames	Nomi dei file (separati da | o  ):
export_gui	11	strChkOverwrite	Sovrascrivi i file esistenti
export_gui	12	strLblExtension	Estensione del file:
export_gui	13	strLblDelimiter	Delimitatore:
export_gui	14	strDrpTab	TAB
export_gui	15	strDrpSpace	SPAZIO
export_gui	16	strDrpComma	VIRGOLA
export_gui	17	strLblSettings	Settaggi immagine:
export_gui	18	strLblWidth	Larghezza:
export_gui	19	strLblHeight	Altezza:
export_gui	20	strLblResolution	Risoluzione:
export_gui	21	strLblLocation	Salva i file in questo percorso:
export_gui	22	strBtnOpen	Apri
export_gui	23	strBtnExport	Esporta
export_gui	24	strBtnProcessing	In elaborazione?
export_gui	25	strMsgObject	Devi selezionare almeno un oggetto.\ndevono essere immessi il nome ed il percorso del file.\n\nQuesto errore potrebbe prodursi anche la prima volta che viene utilizzata la funzione.\nindividua la cartella utilizzando il pulsante 'Open'.
export_gui	26	strMsgTitleError	Errore
export_gui	27	strMsgFailed	\nI seguenti oggetti non sono stati salvati perché il nome del file è già esistente.\nAssicurarsi di uscire dall'ultima cella modificata prima di continuare.
export_gui	28	strMsgTitleFailed	Esportazione non riuscita!
export_gui	29	strLblObject	Oggetto
export_gui	30	strLblNewName	Nuovo.Nome
export_gui	31	strBtnCancel	Cancella
export_gui	32	strBtnOverwrite	Sovrascrivi
export_gui	33	strBtnRetry	Riprova
filterProfile_gui	1	strWinTitle	Filtra profilo
filterProfile_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
filterProfile_gui	3	strBtnHelp	Aiuto
filterProfile_gui	4	strFrmDataset	Datasets
filterProfile_gui	5	strLblDataset	Dataset campioni:
filterProfile_gui	6	strDrpDataset	<Selezionare dataset>
filterProfile_gui	7	strLblSamples	campioni
filterProfile_gui	8	strLblRefDataset	Dataset dei reference:
filterProfile_gui	9	strLblRef	campioni reference
filterProfile_gui	10	strBtnCheck	Controllo del subsetting
filterProfile_gui	11	strLblKit	Kit:
filterProfile_gui	12	strChkVirtual	Escludi i bin virtuali
filterProfile_gui	13	strFrmOptions	Opzioni
filterProfile_gui	14	strLblPre	Pre-elaborazione:
filterProfile_gui	15	strChkSex	Rimuovi i marcatori del sesso
filterProfile_gui	16	strTipSex	Rimuovi i marcatori del sesso definiti nel kit selezionato.
filterProfile_gui	17	strChkSensors	Rimuovi i 'quality sensors'
filterProfile_gui	18	strTipSensors	Rimuovi i 'quality sensors' definiti nel kit selezionato.
filterProfile_gui	19	strLblMethod	Opzioni di filtro:
filterProfile_gui	20	strRadRef	Filtra per profili di reference
filterProfile_gui	21	strRadBins	Filtra per bin del kit (ladder allelico)
filterProfile_gui	22	strChkInvert	Inverti (rimuovi i picchi corrispondenti)
filterProfile_gui	23	strLblMatching	Corrispondenza nel nome del campione di reference:
filterProfile_gui	24	strChkIgnore	Ignora Maiuscole/minuscole
filterProfile_gui	25	strTipIgnore	'A' corrisponderà ad 'A' ma non a 'B-A.2' o 'A 2'
filterProfile_gui	26	strChkWord	Aggiungi i limiti/confini delle parole
filterProfile_gui	27	strTipWord	'A' corrisponderà ad 'A' e 'B-A.2'
filterProfile_gui	28	strChkExact	Corrispondenza esatta
filterProfile_gui	29	strTipExact	'A' corrisponderà ad 'A' e  'B-a.2'
filterProfile_gui	30	strLblPost	Post-elaborazione:
filterProfile_gui	31	strChkAdd	Aggiungi i loci mancanti (marcatori)
filterProfile_gui	32	strTipAdd	Questa opzione sarà più lenta.
filterProfile_gui	33	strChkKeep	Mantieni loci/campione anche se non c'è un allele corrispondente
filterProfile_gui	34	strFrmSave	Salva come
filterProfile_gui	35	strLblSave	Nome per il risultato:
filterProfile_gui	36	strBtnFilter	Filtra
filterProfile_gui	37	strBtnProcessing	In elaborazione?
filterProfile_gui	38	strMsgDataset	Devono essere selezionati un dataset dei campioni ed un dataset dei reference.
filterProfile_gui	39	strMsgTitleDataset	Dataset non selezionato
filterProfile_gui	40	strMsgCheck	Il data frame è NULL!\n\nAssicurati di selezionare un dataset di campioni
filterProfile_gui	41	strWinTitleCheck	Controllo del subsetting
filterProfile_gui	42	strMsgTitleError	Errore
generateEPG_gui	1	strWinTitle	Genera elettroferogramma (EPG)
generateEPG_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
generateEPG_gui	3	strBtnHelp	Aiuto
generateEPG_gui	4	strFrmDataset	Datasets
generateEPG_gui	5	strLblDataset	Dataset campioni:
generateEPG_gui	6	strDrpDataset	<Selezionare dataset>
generateEPG_gui	7	strLblSamples	campioni
generateEPG_gui	8	strLblSample	Campione:
generateEPG_gui	9	strDrpSample	<Selezionare campione>
generateEPG_gui	10	strLblKit	Kit:
generateEPG_gui	11	strFrmOptions	Opzioni
generateEPG_gui	12	strLblPlot	Rendi graficamente il titolo:
generateEPG_gui	13	strLblScales	Scala degli assi:
generateEPG_gui	14	strLblSize	Grandezza carattere dell'etichetta allelica
generateEPG_gui	15	strLblJustV	Giustificazione verticale:
generateEPG_gui	16	strLblAngle	Angolo dell'etichetta dell'allele:
generateEPG_gui	17	strLblJustH	Giustificazione orizzontale:
generateEPG_gui	18	strLblArea	Espansione dell'area del grafico:
generateEPG_gui	19	strLblAT	Soglia analitica:
generateEPG_gui	20	strChkIgnore	Ignora Maiuscole/minuscole nei nomi dei marker
generateEPG_gui	21	strChkWrap	Sovrapponi per fluorocromo e aggiungi gli intervalli dei marker ed i nomi degli alleli
generateEPG_gui	22	strChkFix	Asse x fissato ad un intervallo di grandezza
generateEPG_gui	23	strChkCollapse	Compatta (aggiunge le altezze di picco di alleli identici. Scarta gli OL)
generateEPG_gui	24	strChkBox	Rendi graficamente la distribuzione dell'altezza di picco (boxplot)
generateEPG_gui	25	strChkPeaks	Rendi graficamente l'altezza media di picco per le distribuzioni
generateEPG_gui	26	strFrmSave	Rendi graficamente l'altezza media di picco per le distribuzioni
generateEPG_gui	27	strLblSave	Nome per il risultato:
generateEPG_gui	28	strBtnSaveObject	Salva come oggetto
generateEPG_gui	29	strBtnSaveImage	Salva come immagine
generateEPG_gui	30	strBtnObjectSaved	Oggetto salvato
generateEPG_gui	31	strBtnGenerate	Genera EPG
generateEPG_gui	32	strBtnProcessing	In elaborazione?
generateEPG_gui	33	strMsgDataset	Deve essere selezionato un dataset. Il campione è opzionale.
generateEPG_gui	34	strMsgTitleDataset	Dataset non selezionati
ggsave_gui	1	strWinTitle	Salva come immagine
ggsave_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
ggsave_gui	3	strBtnHelp	Aiuto
ggsave_gui	4	strFrmOptions	Opzioni
ggsave_gui	5	strLblFileName	Nome ed estensione del file:
ggsave_gui	6	strChkOverwrite	Sovrascrivi il file esistente
ggsave_gui	7	strChkSize	Carica il size dallo strumento grafico
ggsave_gui	8	strBtnSize	Ottieni il size dallo strumento grafico
ggsave_gui	9	strLblSettings	Settaggi immagine:
ggsave_gui	10	strLblUnit	Unità:
ggsave_gui	11	strLblWidth	Larghezza:
ggsave_gui	12	strLblPixels	pixels
ggsave_gui	13	strLblHeight	Altezza:
ggsave_gui	14	strLblRes	Risoluzione:
ggsave_gui	15	strLblScale	fattore di scala
ggsave_gui	16	strLblPath	Salva il file in questo percorso:
ggsave_gui	17	strBtnSave	Salva
ggsave_gui	18	strBtnProcessing	In elaborazione?
ggsave_gui	19	strMsgSave	Rendi graficamente l'oggetto,  devono essere forniti nome e percorso del file.\n\nQuesto errore potrebbe verificarsio la prima volta che si usa la funzione.\nTrovare la cartella usando il pulsante 'Apri'.
ggsave_gui	20	strMsgTitleError	Errore
ggsave_gui	21	strMsgTitleSaveError	Errore di salvataggio
